id_logu;czas;czas_trwania_sesji;adres_ip;id_systemu
3769;28.06.2022 03:33;2817;205.82.164.198;9
3770;28.06.2022 06:57;197;222.83.30.151;11
3771;29.06.2022 00:25;2533;136.133.217.210;10
3772;29.06.2022 13:22;2735;75.128.162.152;4
3773;29.06.2022 15:13;2437;35.74.154.46;6
3774;29.06.2022 15:47;2339;18.156.90.244;12
3775;29.06.2022 16:08;3325;95.153.135.103;11
3776;29.06.2022 22:25;3033;189.247.90.232;5
3777;30.06.2022 09:21;867;114.187.193.206;3
3778;30.06.2022 10:15;3285;222.236.34.184;1
3779;30.06.2022 16:47;2698;217.248.144.22;1
3780;30.06.2022 18:16;1925;205.150.203.185;9
3781;01.07.2022 08:30;1814;197.16.98.90;5
3782;01.07.2022 08:37;1821;148.155.168.197;3
3783;01.07.2022 15:20;1573;157.60.242.140;1
3784;01.07.2022 16:47;2436;183.212.138.199;2
3785;01.07.2022 19:01;1982;99.245.63.132;2
3786;01.07.2022 20:28;3065;181.73.157.23;7
3787;01.07.2022 23:05;1560;64.114.229.223;4
3788;02.07.2022 02:33;3079;162.115.36.59;10
3789;02.07.2022 03:11;2849;178.122.122.173;12
3790;02.07.2022 08:15;1153;119.111.205.208;1
3791;02.07.2022 11:24;947;201.96.31.251;7
3792;02.07.2022 14:26;3215;26.96.86.17;5
3793;02.07.2022 17:20;90;222.236.34.184;13
3794;02.07.2022 23:48;450;26.96.86.17;11
3795;03.07.2022 01:27;309;170.222.61.39;12
3796;03.07.2022 04:03;521;139.14.127.71;9
3797;03.07.2022 11:08;2171;101.81.161.142;5
3798;03.07.2022 23:08;142;157.232.58.36;7
3799;04.07.2022 03:17;692;217.38.30.83;11
3800;04.07.2022 09:56;2708;178.122.122.173;5
3801;04.07.2022 14:23;3204;38.162.243.217;6
3802;05.07.2022 00:05;687;225.214.152.129;5
3803;05.07.2022 03:29;3279;75.250.30.38;9
3804;05.07.2022 10:06;3545;99.245.63.132;5
3805;05.07.2022 14:32;461;13.239.119.79;3
3806;05.07.2022 14:36;1969;95.153.135.103;6
3807;05.07.2022 16:28;3468;224.227.160.193;6
3808;05.07.2022 20:42;2555;17.76.193.26;4
3809;06.07.2022 00:21;1202;30.137.46.77;8
3810;06.07.2022 01:03;1495;18.156.90.244;2
3811;06.07.2022 06:53;1323;91.15.172.178;8
3812;06.07.2022 07:29;2146;83.176.116.16;13
3813;06.07.2022 07:51;2244;162.115.36.59;9
3814;06.07.2022 10:42;158;159.125.210.101;1
3815;06.07.2022 13:09;3097;222.83.30.151;2
3816;06.07.2022 16:20;2108;214.71.48.93;11
3817;06.07.2022 20:06;2783;230.241.94.78;3
3818;06.07.2022 23:13;2871;242.146.184.63;5
3819;07.07.2022 00:27;3496;205.150.203.185;10
3820;07.07.2022 04:36;1886;108.29.56.125;3
3821;07.07.2022 05:38;950;201.96.31.251;9
3822;07.07.2022 07:44;872;51.56.47.223;3
3823;07.07.2022 08:18;337;46.49.93.187;7
3824;07.07.2022 13:26;122;51.56.47.223;6
3825;07.07.2022 17:00;3140;236.150.57.240;9
3826;08.07.2022 00:25;410;201.127.192.12;6
3827;08.07.2022 07:11;2809;181.73.157.23;5
3828;08.07.2022 10:43;1853;125.235.48.114;6
3829;08.07.2022 11:14;451;162.115.36.59;6
3830;08.07.2022 14:53;2195;155.129.226.229;10
3831;08.07.2022 16:23;803;125.235.48.114;13
3832;08.07.2022 17:04;23;236.150.57.240;3
3833;08.07.2022 18:36;2762;114.161.33.77;10
3834;08.07.2022 19:06;256;51.56.47.223;3
3835;08.07.2022 19:54;2667;12.40.84.180;7
3836;08.07.2022 22:10;1874;193.19.200.158;5
3837;08.07.2022 23:17;2254;150.78.52.88;1
3838;08.07.2022 23:53;915;136.133.217.210;13
3839;09.07.2022 01:21;426;157.60.242.140;4
3840;09.07.2022 05:28;3003;17.76.193.26;8
3841;09.07.2022 06:02;2873;110.11.174.73;12
3842;09.07.2022 09:25;20;222.236.34.184;1
3843;09.07.2022 13:45;3448;102.237.21.112;3
3844;09.07.2022 15:45;1323;119.111.205.208;9
3845;09.07.2022 21:40;2679;119.111.205.208;1
3846;09.07.2022 21:50;2088;189.247.90.232;13
3847;09.07.2022 23:02;1518;124.85.134.138;7
3848;09.07.2022 23:04;638;75.250.30.38;7
3849;10.07.2022 00:36;1054;197.16.98.90;2
3850;10.07.2022 01:38;1783;118.241.235.137;11
3851;10.07.2022 02:55;515;150.78.52.88;3
3852;10.07.2022 03:05;161;69.38.74.171;8
3853;10.07.2022 06:24;2861;29.196.174.182;2
3854;10.07.2022 07:10;739;150.78.52.88;11
3855;10.07.2022 07:42;948;116.22.134.223;7
3856;10.07.2022 15:15;3545;71.210.167.55;4
3857;10.07.2022 17:30;2844;115.66.21.228;4
3858;11.07.2022 00:22;1445;193.19.200.158;3
3859;11.07.2022 04:27;2574;55.234.230.127;5
3860;11.07.2022 05:39;1468;17.76.193.26;9
3861;11.07.2022 09:05;2249;163.166.168.14;6
3862;11.07.2022 09:35;341;183.212.138.199;5
3863;11.07.2022 13:13;1904;99.245.63.132;9
3864;11.07.2022 15:06;2628;102.139.90.106;11
3865;11.07.2022 15:54;1156;183.242.241.39;10
3866;11.07.2022 16:25;3350;69.124.98.187;9
3867;11.07.2022 20:26;468;26.96.86.17;11
3868;12.07.2022 00:50;2034;197.16.98.90;6
3869;12.07.2022 07:17;1903;205.82.164.198;3
3870;13.07.2022 00:32;2437;18.156.90.244;13
3871;13.07.2022 11:27;2156;222.236.34.184;2
3872;13.07.2022 12:51;1386;157.206.71.51;2
3873;13.07.2022 13:56;3122;31.21.64.255;4
3874;13.07.2022 20:19;1796;83.176.116.16;13
3875;14.07.2022 03:24;1762;185.145.96.116;7
3876;14.07.2022 04:25;2611;110.11.174.73;7
3877;14.07.2022 05:33;3500;205.82.164.198;4
3878;14.07.2022 08:00;220;118.241.235.137;13
3879;14.07.2022 16:20;2813;177.78.42.187;10
3880;14.07.2022 17:29;24;47.204.88.176;13
3881;14.07.2022 19:44;410;236.150.57.240;10
3882;14.07.2022 22:44;40;64.114.229.223;12
3883;15.07.2022 02:21;2643;193.19.200.158;7
3884;15.07.2022 05:46;2434;71.210.167.55;2
3885;15.07.2022 11:51;1562;118.241.235.137;13
3886;15.07.2022 16:39;1629;69.124.98.187;6
3887;15.07.2022 19:20;1227;173.17.122.108;1
3888;16.07.2022 00:28;2902;118.241.235.137;9
3889;16.07.2022 03:20;1616;157.206.71.51;6
3890;16.07.2022 05:42;1474;91.15.172.178;11
3891;16.07.2022 16:03;429;114.187.193.206;8
3892;16.07.2022 23:52;3177;150.78.52.88;8
3893;17.07.2022 01:16;3280;157.60.242.140;13
3894;17.07.2022 03:34;2419;30.137.46.77;7
3895;17.07.2022 12:54;1046;148.155.168.197;12
3896;17.07.2022 13:30;2580;39.186.111.62;13
3897;17.07.2022 14:44;1987;118.241.235.137;11
3898;17.07.2022 17:04;20;183.212.138.199;4
3899;17.07.2022 18:53;3418;83.176.116.16;12
3900;17.07.2022 20:09;141;199.239.237.149;8
3901;17.07.2022 21:31;1903;139.14.127.71;12
3902;17.07.2022 22:52;1651;109.48.52.138;2
3903;18.07.2022 06:43;383;173.17.122.108;7
3904;18.07.2022 07:41;1745;30.137.46.77;4
3905;18.07.2022 17:00;909;217.38.30.83;3
3906;18.07.2022 19:02;3410;87.112.121.86;8
3907;18.07.2022 19:53;2993;191.68.12.137;10
3908;18.07.2022 23:20;193;155.129.226.229;4
3909;19.07.2022 05:55;622;157.60.242.140;7
3910;19.07.2022 06:43;678;230.241.94.78;11
3911;19.07.2022 22:54;262;225.214.152.129;11
3912;19.07.2022 23:52;1519;229.140.250.138;13
3913;20.07.2022 03:19;982;102.237.21.112;11
3914;20.07.2022 13:12;2240;109.48.52.138;4
3915;20.07.2022 13:17;1442;69.124.98.187;10
3916;20.07.2022 15:44;3309;144.75.100.180;2
3917;20.07.2022 18:23;1627;217.248.144.22;8
3918;20.07.2022 21:27;2935;183.242.241.39;3
3919;21.07.2022 04:06;950;162.115.36.59;3
3920;21.07.2022 04:18;10;92.17.51.42;3
3921;21.07.2022 12:11;378;199.239.237.149;11
3922;21.07.2022 13:30;3394;111.162.101.178;1
3923;21.07.2022 15:22;1;11.143.62.148;4
3924;21.07.2022 17:45;2099;102.139.90.106;8
3925;21.07.2022 20:03;1736;91.39.227.39;8
3926;21.07.2022 22:40;2517;114.187.193.206;12
3927;22.07.2022 01:02;2391;152.89.109.127;13
3928;22.07.2022 02:33;1660;110.11.174.73;10
3929;22.07.2022 04:05;478;155.129.226.229;13
3930;22.07.2022 14:03;2012;80.248.34.53;13
3931;22.07.2022 23:55;3495;177.78.42.187;9
3932;23.07.2022 00:59;1811;152.89.109.127;1
3933;23.07.2022 07:46;2602;185.145.96.116;7
3934;23.07.2022 14:16;738;38.162.243.217;2
3935;23.07.2022 15:16;3006;69.124.98.187;2
3936;23.07.2022 18:22;1219;242.146.184.63;13
3937;23.07.2022 22:23;3223;111.162.101.178;9
3938;23.07.2022 22:34;240;108.29.56.125;5
3939;23.07.2022 23:07;29;222.236.34.184;10
3940;24.07.2022 06:09;1347;199.239.237.149;4
3941;24.07.2022 12:49;756;109.48.52.138;1
3942;24.07.2022 18:02;223;157.206.71.51;10
3943;24.07.2022 18:58;387;157.60.242.140;12
3944;24.07.2022 20:09;460;116.22.134.223;12
3945;24.07.2022 20:37;2889;80.248.34.53;12
3946;24.07.2022 22:44;2826;170.132.134.211;8
3947;24.07.2022 23:27;1352;125.235.48.114;12
3948;25.07.2022 00:03;1951;58.193.62.203;7
3949;25.07.2022 01:04;2028;75.250.30.38;7
3950;25.07.2022 07:29;1639;199.239.237.149;10
3951;25.07.2022 08:29;1252;225.214.152.129;2
3952;25.07.2022 08:51;2541;183.212.138.199;9
3953;25.07.2022 18:17;635;170.222.61.39;12
3954;25.07.2022 18:39;873;119.111.205.208;4
3955;26.07.2022 05:45;1910;58.193.62.203;11
3956;26.07.2022 11:08;2088;108.29.56.125;5
3957;26.07.2022 11:10;690;71.210.167.55;13
3958;26.07.2022 12:43;1959;180.152.29.90;6
3959;26.07.2022 13:26;2898;136.133.217.210;4
3960;26.07.2022 13:59;1521;170.132.134.211;11
3961;26.07.2022 16:08;689;177.78.42.187;10
3962;26.07.2022 16:37;222;173.17.122.108;12
3963;26.07.2022 18:38;1360;88.217.181.132;10
3964;26.07.2022 20:39;550;58.193.62.203;12
3965;27.07.2022 09:36;749;157.232.58.36;4
3966;27.07.2022 11:56;28;116.22.134.223;4
3967;27.07.2022 12:47;2485;47.204.88.176;13
3968;27.07.2022 19:56;2505;225.214.152.129;2
3969;27.07.2022 21:11;1310;30.137.46.77;13
3970;27.07.2022 23:39;770;170.222.61.39;9
3971;28.07.2022 14:52;1606;38.162.243.217;2
3972;28.07.2022 17:33;2910;91.15.172.178;13
3973;28.07.2022 20:47;3121;252.158.146.10;4
3974;29.07.2022 02:26;497;204.80.195.67;9
3975;29.07.2022 03:42;112;109.48.52.138;7
3976;29.07.2022 03:52;2620;87.112.121.86;11
3977;29.07.2022 04:45;1151;69.124.98.187;11
3978;29.07.2022 05:44;2894;222.83.30.151;2
3979;29.07.2022 11:58;3264;109.48.52.138;11
3980;29.07.2022 14:03;1169;58.193.62.203;13
3981;29.07.2022 18:10;2761;178.122.122.173;8
3982;30.07.2022 00:31;1789;29.196.174.182;1
3983;30.07.2022 08:45;2716;224.227.160.193;11
3984;30.07.2022 15:04;3483;222.236.34.184;3
3985;30.07.2022 22:37;3311;242.146.184.63;4
3986;31.07.2022 00:02;932;247.144.57.79;8
3987;31.07.2022 05:13;2441;125.235.48.114;9
3988;31.07.2022 11:02;2253;83.176.116.16;1
3989;31.07.2022 12:21;2660;247.144.57.79;6
3990;31.07.2022 12:30;3030;247.144.57.79;6
3991;31.07.2022 14:52;183;13.239.119.79;10
3992;31.07.2022 15:13;1361;164.111.53.197;8
3993;31.07.2022 15:28;1903;219.196.124.10;8
3994;31.07.2022 18:59;1479;99.245.63.132;12
3995;31.07.2022 19:11;352;230.241.94.78;3
3996;31.07.2022 19:17;779;236.150.57.240;3
3997;31.07.2022 20:04;530;101.81.161.142;13
3998;31.07.2022 20:45;361;75.128.162.152;13
3999;31.07.2022 21:33;2002;217.248.144.22;13
4000;31.07.2022 21:44;331;139.214.235.22;10
4001;31.07.2022 22:04;317;242.146.184.63;1
4002;31.07.2022 22:20;2849;51.56.47.223;1
4003;01.08.2022 00:10;504;236.150.57.240;13
4004;01.08.2022 00:51;284;187.122.140.221;11
4005;01.08.2022 06:20;1639;100.18.207.234;9
4006;01.08.2022 14:20;2451;169.198.44.174;9
4007;01.08.2022 17:53;296;164.111.53.197;11
4008;01.08.2022 23:43;1768;252.158.146.10;13
4009;02.08.2022 03:33;3522;11.143.62.148;1
4010;02.08.2022 04:02;1491;114.187.193.206;9
4011;02.08.2022 04:57;1498;26.96.86.17;5
4012;02.08.2022 11:21;968;101.81.161.142;10
4013;02.08.2022 12:35;2675;108.29.56.125;6
4014;02.08.2022 13:02;1916;39.186.111.62;3
4015;02.08.2022 16:18;1916;111.162.101.178;12
4016;02.08.2022 23:33;1337;124.85.134.138;1
4017;03.08.2022 03:13;508;187.122.140.221;7
4018;03.08.2022 03:19;3577;116.22.134.223;8
4019;03.08.2022 06:30;1798;191.68.12.137;10
4020;03.08.2022 07:58;1778;12.40.84.180;6
4021;03.08.2022 08:29;2192;108.29.56.125;12
4022;03.08.2022 09:00;1571;87.112.121.86;12
4023;03.08.2022 09:10;373;116.22.134.223;2
4024;03.08.2022 15:02;280;15.156.228.62;10
4025;03.08.2022 19:32;2829;114.161.33.77;12
4026;03.08.2022 21:49;2130;178.122.122.173;11
4027;03.08.2022 22:16;2515;75.128.162.152;6
4028;04.08.2022 00:36;586;69.124.98.187;1
4029;04.08.2022 01:46;1349;30.137.46.77;7
4030;04.08.2022 08:52;31;183.212.138.199;4
4031;04.08.2022 11:01;3142;117.79.146.136;6
4032;04.08.2022 16:12;1909;170.222.61.39;1
4033;04.08.2022 23:16;1851;118.80.239.49;2
4034;05.08.2022 06:57;3120;139.14.127.71;8
4035;05.08.2022 09:27;593;193.19.200.158;7
4036;05.08.2022 11:20;155;58.193.62.203;13
4037;05.08.2022 12:00;1148;43.62.239.125;12
4038;05.08.2022 14:59;2650;69.38.74.171;3
4039;05.08.2022 20:00;2336;11.143.62.148;8
4040;05.08.2022 21:11;1976;80.248.34.53;1
4041;06.08.2022 01:51;2443;180.152.29.90;3
4042;06.08.2022 05:23;529;118.241.235.137;11
4043;06.08.2022 09:09;2815;38.162.243.217;11
4044;06.08.2022 09:43;2602;114.187.193.206;9
4045;06.08.2022 12:24;1183;136.133.217.210;2
4046;07.08.2022 09:38;29;69.38.74.171;8
4047;07.08.2022 11:15;1828;18.156.90.244;12
4048;07.08.2022 14:45;1359;88.217.181.132;4
4049;07.08.2022 15:00;1365;152.89.109.127;1
4050;07.08.2022 15:52;2767;87.112.121.86;10
4051;07.08.2022 19:09;2924;173.17.122.108;12
4052;07.08.2022 19:52;3101;139.214.235.22;1
4053;08.08.2022 00:00;3590;47.204.88.176;7
4054;08.08.2022 05:37;254;183.212.138.199;4
4055;08.08.2022 06:48;173;189.247.90.232;11
4056;08.08.2022 18:26;3188;116.22.134.223;8
4057;08.08.2022 19:01;3448;197.16.98.90;9
4058;08.08.2022 20:53;2847;46.49.93.187;3
4059;09.08.2022 05:17;615;217.38.30.83;5
4060;09.08.2022 16:56;427;108.29.56.125;3
4061;09.08.2022 20:40;3109;102.237.21.112;3
4062;10.08.2022 00:08;3341;169.198.44.174;10
4063;10.08.2022 03:14;734;159.125.210.101;10
4064;10.08.2022 04:36;1789;209.39.166.223;1
4065;10.08.2022 07:50;842;15.156.228.62;6
4066;10.08.2022 16:22;3099;11.143.62.148;8
4067;10.08.2022 18:58;2862;157.123.63.48;1
4068;10.08.2022 19:09;2376;205.150.203.185;6
4069;10.08.2022 19:32;3201;100.18.207.234;8
4070;10.08.2022 21:16;1928;109.48.52.138;10
4071;11.08.2022 02:12;2178;201.127.192.12;10
4072;11.08.2022 06:46;56;110.11.174.73;10
4073;11.08.2022 07:00;1659;189.247.90.232;13
4074;11.08.2022 09:24;2774;181.73.157.23;1
4075;11.08.2022 14:52;666;144.75.100.180;9
4076;11.08.2022 18:44;3463;185.145.96.116;2
4077;11.08.2022 22:44;3353;183.212.138.199;10
4078;12.08.2022 09:57;2266;252.158.146.10;3
4079;12.08.2022 10:03;958;139.214.235.22;10
4080;12.08.2022 11:10;711;214.71.48.93;2
4081;12.08.2022 13:39;3221;13.239.119.79;5
4082;12.08.2022 15:40;998;51.56.47.223;5
4083;13.08.2022 06:00;3259;88.217.181.132;12
4084;13.08.2022 08:51;381;139.14.127.71;9
4085;13.08.2022 16:28;272;217.248.144.22;7
4086;13.08.2022 17:46;419;47.204.88.176;8
4087;13.08.2022 18:09;1514;180.152.29.90;11
4088;13.08.2022 20:14;967;163.166.168.14;7
4089;14.08.2022 02:12;1642;197.16.98.90;3
4090;14.08.2022 04:37;998;139.214.235.22;2
4091;14.08.2022 07:11;1589;79.88.16.95;3
4092;14.08.2022 13:29;290;88.217.181.132;1
4093;14.08.2022 14:51;495;29.196.174.182;2
4094;14.08.2022 23:17;268;109.48.52.138;8
4095;15.08.2022 04:47;3414;204.80.195.67;8
4096;15.08.2022 05:50;1026;26.96.86.17;4
4097;15.08.2022 07:09;1761;30.137.46.77;4
4098;15.08.2022 10:25;381;229.140.250.138;6
4099;15.08.2022 11:44;798;102.139.90.106;2
4100;15.08.2022 12:10;3581;110.11.174.73;4
4101;15.08.2022 16:57;1363;197.16.98.90;12
4102;15.08.2022 17:10;2357;58.193.62.203;10
4103;15.08.2022 18:37;3443;114.161.33.77;2
4104;16.08.2022 10:21;1636;75.128.162.152;7
4105;16.08.2022 11:28;3219;148.155.168.197;9
4106;16.08.2022 13:19;2607;205.150.203.185;10
4107;16.08.2022 15:53;2991;155.129.226.229;13
4108;16.08.2022 15:55;2281;12.40.84.180;5
4109;17.08.2022 02:05;2822;144.75.100.180;4
4110;17.08.2022 02:49;3056;51.56.47.223;4
4111;17.08.2022 07:17;1679;91.15.172.178;3
4112;17.08.2022 07:20;1600;217.248.144.22;1
4113;17.08.2022 07:31;484;139.14.127.71;6
4114;17.08.2022 13:15;605;170.132.134.211;11
4115;17.08.2022 15:50;233;205.150.203.185;4
4116;18.08.2022 04:27;1826;229.140.250.138;8
4117;18.08.2022 21:18;1434;161.96.243.82;8
4118;19.08.2022 07:37;157;252.158.146.10;7
4119;19.08.2022 20:17;812;199.239.237.149;8
4120;19.08.2022 22:03;3051;217.248.144.22;7
4121;20.08.2022 06:28;3565;242.146.184.63;10
4122;20.08.2022 11:39;1591;230.241.94.78;2
4123;20.08.2022 14:31;1800;214.71.48.93;13
4124;20.08.2022 15:07;1464;219.196.124.10;8
4125;20.08.2022 16:45;2832;46.49.93.187;12
4126;20.08.2022 17:23;1194;201.127.192.12;13
4127;20.08.2022 17:38;1678;31.21.64.255;5
4128;20.08.2022 18:00;3307;75.250.30.38;10
4129;20.08.2022 19:29;3333;11.143.62.148;4
4130;20.08.2022 23:18;556;17.76.193.26;10
4131;20.08.2022 23:28;1339;144.75.100.180;8
4132;21.08.2022 09:47;389;183.212.138.199;6
4133;21.08.2022 16:59;158;170.222.61.39;9
4134;21.08.2022 17:09;1110;125.235.48.114;9
4135;21.08.2022 18:20;2911;247.144.57.79;2
4136;21.08.2022 19:17;2761;201.127.192.12;4
4137;22.08.2022 01:41;3549;47.204.88.176;5
4138;22.08.2022 04:28;3172;197.16.98.90;1
4139;22.08.2022 05:37;2478;119.111.205.208;7
4140;22.08.2022 13:33;3585;39.186.111.62;13
4141;22.08.2022 14:21;3428;164.111.53.197;5
4142;22.08.2022 19:49;2704;118.80.239.49;7
4143;23.08.2022 01:01;3152;83.176.116.16;1
4144;23.08.2022 03:01;2006;17.76.193.26;7
4145;23.08.2022 04:46;2992;80.248.34.53;1
4146;23.08.2022 04:52;2556;148.155.168.197;8
4147;23.08.2022 10:28;1192;144.75.100.180;2
4148;23.08.2022 11:23;3365;47.204.88.176;3
4149;23.08.2022 15:47;384;118.241.235.137;8
4150;23.08.2022 20:38;2031;102.139.90.106;12
4151;24.08.2022 06:27;251;236.150.57.240;6
4152;24.08.2022 09:02;2593;119.111.205.208;5
4153;24.08.2022 14:11;823;148.155.168.197;5
4154;24.08.2022 14:54;1434;247.144.57.79;6
4155;24.08.2022 18:02;158;83.176.116.16;13
4156;24.08.2022 20:08;1160;35.74.154.46;3
4157;25.08.2022 10:11;481;180.152.29.90;12
4158;25.08.2022 11:03;302;242.146.184.63;7
4159;25.08.2022 12:29;835;181.73.157.23;13
4160;25.08.2022 17:16;419;150.78.52.88;6
4161;25.08.2022 18:00;2100;108.29.56.125;1
4162;25.08.2022 19:50;3557;162.115.36.59;7
4163;25.08.2022 20:41;1371;205.150.203.185;2
4164;25.08.2022 21:26;2923;13.183.15.130;11
4165;25.08.2022 21:34;2520;157.60.242.140;10
4166;25.08.2022 23:43;436;118.80.239.49;9
4167;26.08.2022 01:35;1609;183.242.241.39;13
4168;26.08.2022 02:14;3053;230.241.94.78;3
4169;26.08.2022 04:42;3461;201.127.192.12;5
4170;26.08.2022 05:50;1068;118.80.239.49;1
4171;26.08.2022 10:02;1864;157.123.63.48;5
4172;26.08.2022 11:34;2165;144.75.100.180;8
4173;26.08.2022 20:44;2892;102.237.21.112;5
4174;26.08.2022 21:10;886;224.227.160.193;6
4175;26.08.2022 23:28;1446;69.124.98.187;9
4176;27.08.2022 05:12;2191;43.62.239.125;5
4177;27.08.2022 06:45;2622;205.150.203.185;2
4178;27.08.2022 06:52;3511;204.80.195.67;1
4179;27.08.2022 08:04;93;71.210.167.55;3
4180;27.08.2022 16:23;2326;148.155.168.197;6
4181;28.08.2022 06:30;1724;116.22.134.223;1
4182;28.08.2022 07:43;2611;102.139.90.106;13
4183;28.08.2022 11:01;1620;43.62.239.125;12
4184;28.08.2022 12:22;1335;13.183.15.130;3
4185;28.08.2022 16:11;2512;88.217.181.132;7
4186;28.08.2022 19:55;3488;170.222.61.39;6
4187;28.08.2022 23:45;1527;118.241.235.137;11
4188;29.08.2022 04:29;1132;242.146.184.63;3
4189;29.08.2022 06:22;1298;191.68.12.137;6
4190;29.08.2022 10:59;578;252.158.146.10;4
4191;29.08.2022 13:03;2097;205.82.164.198;7
4192;29.08.2022 16:38;464;199.239.237.149;4
4193;29.08.2022 18:23;739;224.227.160.193;13
4194;29.08.2022 19:46;2381;157.232.58.36;8
4195;29.08.2022 22:34;3152;13.183.15.130;1
4196;30.08.2022 00:08;3029;118.241.235.137;2
4197;30.08.2022 01:19;1293;217.38.30.83;2
4198;30.08.2022 09:27;339;30.137.46.77;13
4199;30.08.2022 13:35;1096;199.239.237.149;1
4200;30.08.2022 14:49;507;91.39.227.39;6
4201;30.08.2022 15:19;2262;118.80.239.49;5
4202;30.08.2022 16:30;2158;148.155.168.197;8
4203;30.08.2022 22:12;1811;46.49.93.187;1
4204;30.08.2022 22:26;346;115.66.21.228;10
4205;31.08.2022 01:25;856;117.79.146.136;3
4206;31.08.2022 04:58;2686;152.89.109.127;10
4207;31.08.2022 06:56;2882;17.76.193.26;8
4208;31.08.2022 11:55;589;92.17.51.42;2
4209;31.08.2022 17:19;1934;95.153.135.103;11
4210;01.09.2022 08:22;1835;38.162.243.217;1
4211;01.09.2022 15:29;2035;116.22.134.223;5
4212;01.09.2022 15:55;3111;47.204.88.176;5
4213;01.09.2022 17:19;1674;193.19.200.158;4
4214;01.09.2022 18:01;3447;222.236.34.184;12
4215;01.09.2022 21:05;1045;157.152.73.162;13
4216;02.09.2022 00:35;476;101.81.161.142;1
4217;02.09.2022 01:13;3266;30.137.46.77;8
4218;02.09.2022 01:13;1484;157.206.71.51;4
4219;02.09.2022 12:07;171;230.241.94.78;8
4220;02.09.2022 16:29;3003;117.79.146.136;12
4221;02.09.2022 18:08;3323;150.78.52.88;12
4222;02.09.2022 21:20;3545;51.56.47.223;12
4223;03.09.2022 03:10;2117;71.210.167.55;1
4224;03.09.2022 07:41;104;183.212.138.199;13
4225;03.09.2022 14:16;1780;157.60.242.140;1
4226;03.09.2022 15:13;2509;224.227.160.193;10
4227;03.09.2022 17:15;1327;118.80.239.49;4
4228;03.09.2022 19:30;1179;169.198.44.174;5
4229;03.09.2022 21:00;933;91.15.172.178;5
4230;03.09.2022 22:45;285;139.14.127.71;8
4231;03.09.2022 23:27;185;247.144.57.79;8
4232;04.09.2022 01:07;1923;111.162.101.178;10
4233;04.09.2022 02:36;2032;55.234.230.127;13
4234;04.09.2022 04:06;107;201.96.31.251;13
4235;04.09.2022 05:39;2993;31.21.64.255;11
4236;04.09.2022 07:35;1710;58.193.62.203;9
4237;04.09.2022 19:49;3171;43.62.239.125;9
4238;04.09.2022 20:11;3000;26.96.86.17;4
4239;05.09.2022 03:25;494;150.78.52.88;4
4240;05.09.2022 11:00;3009;116.22.134.223;13
4241;05.09.2022 14:06;2668;157.123.63.48;2
4242;05.09.2022 19:54;1973;229.140.250.138;2
4243;05.09.2022 20:54;2093;214.71.48.93;6
4244;05.09.2022 23:54;86;191.68.12.137;9
4245;06.09.2022 00:47;315;11.143.62.148;2
4246;06.09.2022 13:41;1966;75.128.162.152;3
4247;06.09.2022 18:25;2783;100.18.207.234;3
4248;06.09.2022 18:49;608;139.214.235.22;4
4249;07.09.2022 00:38;2114;75.250.30.38;2
4250;07.09.2022 01:35;2711;229.140.250.138;10
4251;07.09.2022 03:54;1870;31.21.64.255;4
4252;07.09.2022 05:38;2252;43.62.239.125;4
4253;07.09.2022 08:29;397;219.196.124.10;8
4254;07.09.2022 12:07;1523;39.186.111.62;6
4255;07.09.2022 17:33;2270;180.152.29.90;9
4256;07.09.2022 19:40;3234;11.143.62.148;4
4257;08.09.2022 06:06;3066;148.155.168.197;5
4258;08.09.2022 11:41;463;209.39.166.223;7
4259;08.09.2022 11:51;3361;159.125.210.101;1
4260;08.09.2022 14:03;678;75.250.30.38;2
4261;08.09.2022 21:08;3287;29.196.174.182;8
4262;08.09.2022 21:21;1488;236.150.57.240;2
4263;08.09.2022 22:02;461;13.183.15.130;13
4264;09.09.2022 05:34;3390;191.68.12.137;3
4265;09.09.2022 06:20;3145;247.144.57.79;2
4266;09.09.2022 07:06;3549;236.150.57.240;10
4267;09.09.2022 12:51;1018;30.137.46.77;7
4268;09.09.2022 14:01;1525;80.248.34.53;2
4269;09.09.2022 15:44;1492;114.161.33.77;11
4270;09.09.2022 20:34;618;189.247.90.232;1
4271;09.09.2022 21:38;589;163.166.168.14;12
4272;10.09.2022 02:05;1346;102.237.21.112;1
4273;10.09.2022 03:15;1344;75.250.30.38;9
4274;10.09.2022 16:45;1896;180.152.29.90;6
4275;10.09.2022 18:10;3134;58.193.62.203;8
4276;10.09.2022 18:48;3198;197.16.98.90;13
4277;10.09.2022 18:57;3262;39.186.111.62;13
4278;10.09.2022 20:25;89;46.49.93.187;13
4279;11.09.2022 00:56;444;13.239.119.79;5
4280;11.09.2022 16:08;1757;159.125.210.101;6
4281;11.09.2022 19:17;1638;115.66.21.228;13
4282;11.09.2022 20:33;837;189.247.90.232;6
4283;11.09.2022 20:41;2793;58.193.62.203;4
4284;11.09.2022 22:28;541;102.237.21.112;7
4285;11.09.2022 23:07;2785;229.140.250.138;13
4286;12.09.2022 02:18;2315;111.162.101.178;3
4287;12.09.2022 07:32;3163;173.17.122.108;2
4288;12.09.2022 10:13;2084;181.73.157.23;4
4289;12.09.2022 11:12;1914;102.237.21.112;2
4290;12.09.2022 11:49;2081;87.112.121.86;10
4291;12.09.2022 12:21;228;157.123.63.48;8
